,Generation,Population_size,Num_species,"list_of_[ID,age,size,fitness,adj_fit,stag]",Total_extinctions,Generation_time,Average_time,Average_fitness,Stdev_fitness,Best_genome_fitness
81,81,32,1,"[[1, 81, 32, '608.9', '0.243', 17]]",0,343.677898645401,374.48833792209626,81.70625865943526,190.96564754939484,608.8985507246299
82,82,32,1,"[[1, 82, 32, '708.2', '0.283', 18]]",0,481.2592604160309,385.2792730331421,137.23986745400592,209.67892523671784,708.2388059701337
83,83,32,1,"[[1, 83, 32, '628.8', '0.251', 19]]",0,340.31504917144775,375.4719078063965,92.05051717390927,220.4132158680993,628.8070175438457
84,84,32,1,"[[1, 84, 32, '629.4', '0.362', 20]]",0,429.2374222278595,372.77920536994935,171.80326211537653,244.35573235386187,629.4042553191383
85,85,32,1,"[[1, 85, 32, '696.7', '0.363', 21]]",0,413.6776216030121,386.8661073684692,197.0399262853032,281.82877882055624,696.6976744185973
86,86,32,1,"[[1, 86, 32, '523.0', '0.188', 22]]",0,222.64739966392517,375.387463927269,26.920659271620828,172.19165443799858,523.0003717472046
87,87,32,1,"[[1, 87, 32, '597.3', '0.221', 23]]",0,332.84111857414246,371.827644944191,63.46031839339062,169.51733660285163,597.3183279742655
88,88,32,1,"[[1, 88, 32, '549.1', '0.205', 24]]",0,303.09790563583374,364.69355764389036,42.85520203440044,162.4101484497505,549.0535269709478
89,89,32,1,"[[1, 89, 32, '659.5', '0.227', 25]]",0,370.0509741306305,369.2077657938004,81.69682064273906,195.22607337759572,659.5211267605496
90,90,32,1,"[[1, 90, 32, '645.9', '0.254', 26]]",0,402.3709192276001,363.91755692958833,98.34881730963104,193.66582691134914,645.9267399267289
91,91,32,1,"[[1, 91, 32, '562.8', '0.282', 27]]",0,374.86992931365967,367.03675999641416,95.77223083694878,187.80930926694037,562.8265682656738
92,92,32,1,"[[1, 92, 32, '524.1', '0.358', 28]]",0,464.85490679740906,365.396324634552,131.1021023276456,195.69740934114836,524.0555555555459
93,93,32,1,"[[1, 93, 32, '583.5', '0.255', 29]]",0,412.02123951911926,372.56694366931913,83.91166841135626,181.09367393369592,583.524429967416
94,94,32,1,"[[1, 94, 32, '513.4', '0.232', 30]]",0,316.0280659198761,361.2460080385208,51.23061839605562,179.05308661214846,513.3825503355645
95,95,32,1,"[[1, 95, 32, '574.7', '0.243', 31]]",0,366.7390356063843,356.552149438858,73.06868960942626,186.7019159404612,574.6567164179008
96,96,32,1,"[[1, 96, 32, '541.8', '0.238', 32]]",0,350.7336413860321,369.36077361106874,62.17959815091038,166.4761015259456,541.7827476038232
97,97,32,1,"[[1, 97, 32, '671.7', '0.302', 33]]",0,396.0322618484497,375.67988793849946,141.27745676035866,212.35562933089827,671.7342657342531
98,98,32,1,"[[1, 98, 32, '625.0', '0.289', 34]]",0,436.07623171806335,388.9777205467224,121.92922680197921,183.20563720962386,624.9781021897696
99,99,32,1,"[[1, 99, 32, '761.0', '0.257', 35]]",0,366.69625902175903,388.6422490358353,130.95788813061583,235.28372653486423,760.9618320610576
100,100,32,1,"[[1, 100, 32, '651.5', '0.205', 36]]",0,364.1816246509552,384.82331957817075,64.13167522160438,168.26439230470802,651.4545454545308
101,101,32,1,"[[1, 101, 32, '692.8', '0.276', 37]]",0,588.8919439315796,401.2835652112961,127.84412291510901,266.0198526051036,692.7647058823387
102,102,32,1,"[[1, 102, 32, '704.6', '0.322', 38]]",0,642.2623772621155,424.3076789855957,167.65789552453973,260.761779982714,704.6111111110961
103,103,32,1,"[[1, 103, 32, '667.4', '0.320', 39]]",0,687.1603422164917,461.42090661525725,153.89196379233903,237.42721434768015,667.4035087719151
104,104,32,1,"[[1, 104, 32, '636.1', '0.296', 40]]",0,584.300892829895,483.1770923376083,128.8466513215917,243.3088544570063,636.1038062283637
105,105,32,--,[],--,--,--,168.1004193732964,273.37420025197963,868.1212121211959
