,Generation,Population_size,Num_species,"list_of_[ID,age,size,fitness,adj_fit,stag]",Total_extinctions,Generation_time,Average_time,Average_fitness,Stdev_fitness,Best_genome_fitness
10,10,105,34,"[[2, 10, 7, '210.1', '0.514', 0], [3, 10, 5, '-22.9', '0.144', 1], [5, 10, 4, '54.0', '0.186', 2], [10, 10, 5, '18.7', '0.230', 0], [11, 10, 2, '-53.7', '0.115', 3], [16, 10, 2, '-47.4', '0.054', 3], [19, 9, 2, '-78.0', '0.029', 2], [20, 9, 3, '-44.5', '0.127', 4], [21, 9, 2, '-80.6', '0.014', 4], [24, 8, 2, '-76.4', '0.030', 3], [26, 8, 2, '-75.5', '0.025', 3], [27, 8, 2, '-71.0', '0.030', 4], [28, 8, 2, '-83.3', '0.013', 1], [29, 8, 3, '-6.8', '0.103', 2], [31, 8, 6, '73.3', '0.190', 0], [32, 8, 3, '-57.6', '0.096', 3], [34, 6, 4, '-14.4', '0.148', 4], [35, 6, 2, '-87.5', '0.001', 1], [36, 5, 8, '71.0', '0.226', 1], [37, 5, 2, '-71.9', '0.043', 4], [38, 5, 3, '-54.6', '0.074', 0], [39, 5, 2, '-84.1', '0.012', 3], [40, 4, 2, '-57.8', '0.056', 1], [41, 4, 4, '-16.6', '0.104', 1], [42, 4, 2, '-72.4', '0.042', 2], [43, 3, 2, '-82.1', '0.011', 0], [44, 3, 4, '-41.2', '0.133', 1], [45, 3, 2, '-50.3', '0.063', 0], [46, 2, 6, '120.0', '0.202', 0], [47, 2, 2, '-42.7', '0.074', 0], [48, 1, 2, '-78.8', '0.019', 0], [49, 0, 2, '--', '--', 0], [50, 0, 3, '--', '--', 0], [51, 0, 1, '--', '--', 0]]",0,641.1426069736481,576.2667810201644,-45.500385502469754,57.73764819673792,210.0540540540585
11,11,105,34,"[[2, 11, 10, '215.5', '0.389', 0], [3, 11, 4, '-19.0', '0.163', 2], [5, 11, 4, '145.5', '0.320', 3], [10, 11, 2, '-18.9', '0.144', 1], [11, 11, 2, '-72.6', '0.036', 4], [16, 11, 2, '-69.7', '0.047', 4], [19, 10, 2, '-79.5', '0.025', 3], [24, 9, 2, '-78.3', '0.031', 4], [26, 9, 2, '-78.3', '0.029', 4], [28, 9, 2, '-83.5', '0.013', 2], [29, 9, 7, '126.6', '0.378', 0], [31, 9, 3, '-0.8', '0.112', 1], [32, 9, 2, '-53.1', '0.074', 4], [35, 7, 2, '-86.3', '0.005', 2], [36, 6, 4, '20.9', '0.149', 2], [37, 6, 3, '-45.8', '0.088', 0], [38, 6, 2, '-68.9', '0.039', 1], [39, 6, 2, '-81.2', '0.012', 0], [40, 5, 2, '-49.9', '0.072', 0], [41, 5, 3, '-40.5', '0.131', 2], [42, 5, 2, '-73.6', '0.041', 3], [43, 4, 2, '-83.3', '0.008', 1], [44, 4, 3, '-39.8', '0.073', 2], [45, 4, 2, '-65.3', '0.039', 1], [46, 3, 3, '-24.4', '0.097', 1], [47, 3, 3, '-33.2', '0.109', 0], [48, 2, 2, '-78.1', '0.022', 0], [49, 1, 9, '205.0', '0.484', 0], [50, 1, 4, '87.1', '0.289', 0], [51, 1, 5, '20.3', '0.357', 0], [52, 0, 1, '--', '--', 0], [53, 0, 1, '--', '--', 0], [54, 0, 2, '--', '--', 0], [55, 0, 2, '--', '--', 0]]",0,692.51211977005,610.2244548797607,-46.706444947310246,56.59964629525509,215.4555873925546
12,12,103,33,"[[2, 12, 6, '58.9', '0.259', 1], [3, 12, 5, '53.9', '0.208', 0], [5, 12, 6, '115.2', '0.308', 4], [10, 12, 4, '-9.1', '0.199', 2], [19, 11, 2, '-80.4', '0.025', 4], [28, 10, 2, '-83.0', '0.014', 3], [29, 10, 7, '215.1', '0.289', 0], [31, 10, 6, '79.9', '0.346', 0], [35, 8, 2, '-86.5', '0.005', 3], [36, 7, 3, '-35.1', '0.052', 3], [37, 7, 2, '-41.7', '0.066', 0], [38, 7, 2, '-79.7', '0.027', 2], [39, 7, 2, '-82.6', '0.018', 1], [40, 6, 3, '-47.7', '0.084', 0], [41, 6, 2, '-55.4', '0.087', 3], [42, 6, 2, '-66.0', '0.064', 0], [43, 5, 2, '-86.7', '0.005', 2], [44, 5, 3, '-41.1', '0.140', 3], [45, 5, 2, '-86.7', '0.002', 2], [46, 4, 5, '100.9', '0.266', 2], [47, 4, 4, '7.9', '0.173', 0], [48, 3, 2, '-75.6', '0.030', 0], [49, 2, 5, '200.1', '0.160', 1], [50, 2, 5, '33.0', '0.289', 1], [51, 2, 6, '13.4', '0.197', 1], [52, 1, 3, '-25.5', '0.207', 0], [53, 1, 2, '-86.4', '0.006', 0], [54, 1, 3, '-47.1', '0.080', 0], [55, 1, 3, '-20.8', '0.163', 0], [56, 0, 1, '--', '--', 0], [57, 0, 1, '--', '--', 0], [58, 0, 1, '--', '--', 0], [59, 0, 1, '--', '--', 0]]",0,693.5749368667603,623.6171083688736,-41.22386752713457,57.37392766743586,215.06030534351558
13,13,105,33,"[[2, 13, 3, '126.1', '0.305', 2], [3, 13, 4, '-0.2', '0.158', 1], [5, 13, 7, '236.9', '0.437', 5], [10, 13, 3, '-36.2', '0.105', 3], [28, 11, 2, '-79.7', '0.016', 4], [29, 11, 5, '100.1', '0.267', 1], [31, 11, 4, '-13.6', '0.085', 1], [35, 9, 2, '-86.9', '0.002', 4], [36, 8, 2, '-40.7', '0.068', 4], [37, 8, 2, '-74.4', '0.042', 1], [38, 8, 2, '-80.3', '0.022', 3], [39, 8, 2, '-83.2', '0.014', 2], [40, 7, 2, '-58.1', '0.056', 1], [41, 7, 2, '-49.5', '0.079', 4], [42, 7, 2, '-69.5', '0.046', 1], [43, 6, 2, '-79.4', '0.018', 0], [44, 6, 3, '17.1', '0.158', 0], [45, 6, 2, '-86.5', '0.003', 3], [46, 5, 4, '81.9', '0.168', 3], [47, 5, 4, '10.6', '0.194', 0], [48, 4, 2, '-82.9', '0.016', 1], [49, 3, 6, '151.4', '0.369', 2], [50, 3, 3, '145.9', '0.365', 0], [51, 3, 5, '22.8', '0.191', 0], [52, 2, 5, '76.7', '0.285', 0], [53, 2, 3, '0.2', '0.139', 0], [54, 2, 2, '-20.3', '0.123', 0], [55, 2, 2, '-46.5', '0.074', 1], [56, 1, 3, '-84.5', '0.012', 0], [57, 1, 7, '50.5', '0.427', 0], [58, 1, 6, '-18.0', '0.216', 0], [59, 1, 2, '-50.9', '0.115', 0], [60, 0, 1, '--', '--', 0]]",0,812.1039757728577,655.4955853700637,-31.322953359817557,67.48492032658078,236.85501858736433
14,14,106,32,"[[2, 14, 6, '123.5', '0.353', 3], [3, 14, 5, '-20.0', '0.235', 2], [5, 14, 6, '179.3', '0.260', 6], [10, 14, 2, '-23.6', '0.106', 4], [29, 12, 4, '98.0', '0.244', 2], [31, 12, 5, '13.0', '0.209', 2], [37, 9, 2, '-57.9', '0.094', 2], [38, 9, 3, '-29.1', '0.133', 0], [39, 9, 2, '-85.1', '0.008', 3], [40, 8, 2, '-63.0', '0.069', 2], [42, 8, 2, '-66.4', '0.064', 2], [43, 7, 2, '-83.8', '0.018', 1], [44, 7, 3, '-34.6', '0.153', 1], [45, 7, 2, '-87.2', '0.005', 4], [46, 6, 3, '-6.2', '0.161', 4], [47, 6, 3, '-38.0', '0.124', 1], [48, 5, 2, '-77.8', '0.029', 2], [49, 4, 6, '155.1', '0.340', 3], [50, 4, 5, '-0.6', '0.264', 1], [51, 4, 4, '30.9', '0.179', 0], [52, 3, 6, '143.4', '0.362', 0], [53, 3, 7, '129.4', '0.513', 0], [54, 3, 4, '32.7', '0.295', 0], [55, 3, 2, '-57.1', '0.086', 2], [56, 2, 2, '-41.3', '0.061', 0], [57, 2, 5, '51.2', '0.230', 0], [58, 2, 3, '36.9', '0.215', 0], [59, 2, 3, '-54.6', '0.117', 1], [60, 1, 2, '-73.3', '0.056', 0], [61, 0, 1, '--', '--', 0], [62, 0, 1, '--', '--', 0], [63, 0, 1, '--', '--', 0]]",0,682.6677572727203,668.8779382228852,-36.929778803144146,60.22114987903556,179.33750000000254
15,15,106,33,"[[2, 15, 7, '197.3', '0.245', 4], [3, 15, 4, '-37.9', '0.077', 3], [29, 13, 5, '143.2', '0.153', 3], [31, 13, 4, '39.0', '0.088', 3], [37, 10, 2, '-73.2', '0.022', 3], [38, 10, 2, '-51.1', '0.033', 1], [39, 10, 2, '-85.6', '0.004', 4], [40, 9, 2, '-56.0', '0.041', 3], [42, 9, 2, '-70.8', '0.027', 3], [43, 8, 2, '-82.7', '0.006', 2], [44, 8, 1, '-34.5', '0.085', 2], [47, 7, 2, '-12.1', '0.081', 2], [48, 6, 2, '-78.9', '0.015', 3], [49, 5, 6, '464.1', '0.350', 0], [50, 5, 3, '367.3', '0.366', 0], [51, 5, 3, '-2.9', '0.121', 1], [52, 4, 4, '-41.8', '0.061', 1], [53, 4, 5, '113.2', '0.128', 1], [54, 4, 3, '-1.8', '0.121', 1], [55, 4, 2, '-62.7', '0.034', 3], [56, 3, 2, '-40.5', '0.054', 0], [57, 3, 3, '287.0', '0.334', 0], [58, 3, 4, '4.4', '0.149', 1], [59, 3, 3, '-39.3', '0.047', 0], [60, 2, 2, '-77.0', '0.015', 1], [61, 1, 11, '266.4', '0.642', 0], [62, 1, 3, '7.6', '0.174', 0], [63, 1, 2, '-87.1', '0.003', 0], [64, 0, 6, '--', '--', 0], [65, 0, 1, '--', '--', 0], [66, 0, 1, '--', '--', 0], [67, 0, 1, '--', '--', 0], [68, 0, 1, '--', '--', 0]]",0,933.0242784023285,711.6650646209716,-11.159774495437961,102.61175585375557,464.05243445692213
16,16,103,33,"[[3, 16, 3, '74.4', '0.081', 0], [29, 14, 4, '56.5', '0.104', 4], [31, 14, 3, '224.3', '0.186', 0], [37, 11, 2, '-73.0', '0.016', 4], [38, 11, 2, '-80.8', '0.008', 2], [40, 10, 2, '-47.7', '0.032', 4], [42, 10, 2, '-68.8', '0.022', 4], [43, 9, 2, '-82.7', '0.005', 3], [44, 9, 2, '-50.4', '0.048', 3], [47, 8, 3, '-27.9', '0.076', 3], [48, 7, 2, '-78.3', '0.008', 4], [49, 6, 4, '190.6', '0.140', 1], [50, 6, 6, '684.7', '0.355', 0], [51, 6, 2, '31.4', '0.093', 0], [52, 5, 3, '-34.7', '0.047', 2], [53, 5, 4, '111.9', '0.116', 2], [54, 5, 2, '0.4', '0.074', 2], [55, 5, 2, '-66.4', '0.018', 4], [56, 4, 2, '-34.5', '0.045', 0], [57, 4, 4, '255.2', '0.175', 1], [58, 4, 6, '315.3', '0.291', 0], [59, 4, 2, '-51.3', '0.037', 1], [60, 3, 2, '-77.0', '0.008', 2], [61, 2, 7, '44.4', '0.065', 1], [62, 2, 2, '66.4', '0.086', 0], [63, 2, 2, '-86.5', '0.001', 0], [64, 1, 4, '269.5', '0.157', 0], [65, 1, 2, '-73.5', '0.018', 0], [66, 1, 3, '2.9', '0.117', 0], [67, 1, 3, '-18.8', '0.088', 0], [68, 1, 12, '473.6', '0.727', 0], [69, 0, 1, '--', '--', 0], [70, 0, 2, '--', '--', 0]]",0,809.9219086170197,729.1829727172851,-7.577276525996034,118.23667639038024,684.6885245901481
17,17,104,28,"[[3, 17, 4, '-17.2', '0.077', 1], [31, 15, 3, '132.9', '0.187', 1], [38, 12, 2, '-64.0', '0.022', 3], [42, 11, 2, '-57.2', '0.031', 0], [43, 10, 2, '-82.6', '0.007', 4], [44, 10, 2, '-39.6', '0.039', 4], [47, 9, 4, '5.9', '0.082', 4], [49, 7, 2, '158.5', '0.116', 2], [50, 7, 7, '310.8', '0.170', 1], [51, 7, 3, '-10.2', '0.078', 1], [52, 6, 2, '-26.7', '0.056', 3], [53, 6, 5, '59.3', '0.132', 3], [54, 6, 3, '0.2', '0.116', 3], [56, 5, 2, '-43.0', '0.034', 1], [57, 5, 9, '595.1', '0.420', 0], [58, 5, 5, '249.6', '0.128', 1], [59, 5, 3, '-37.4', '0.059', 0], [60, 4, 2, '-75.0', '0.015', 3], [61, 3, 5, '59.7', '0.069', 2], [62, 3, 3, '-46.0', '0.061', 1], [63, 3, 4, '-81.7', '0.006', 0], [64, 2, 6, '52.6', '0.111', 1], [65, 2, 2, '-73.9', '0.017', 1], [66, 2, 2, '-33.1', '0.052', 1], [67, 2, 6, '298.2', '0.292', 0], [68, 2, 8, '135.9', '0.040', 1], [69, 1, 2, '-66.8', '0.031', 0], [70, 1, 5, '-1.3', '0.075', 0]]",0,792.2898318767548,740.1214531421662,-22.495440115623826,101.83404417516246,595.1385767790174
18,18,105,30,"[[3, 18, 3, '-5.1', '0.077', 2], [31, 16, 3, '3.1', '0.112', 2], [38, 13, 3, '48.3', '0.139', 0], [42, 12, 2, '-71.3', '0.026', 1], [43, 11, 2, '-66.7', '0.024', 0], [49, 8, 1, '-18.0', '0.068', 3], [50, 8, 8, '406.0', '0.407', 2], [51, 8, 2, '-5.8', '0.080', 2], [52, 7, 6, '225.8', '0.342', 0], [53, 7, 4, '12.5', '0.093', 4], [54, 7, 4, '-14.4', '0.110', 4], [56, 6, 3, '10.5', '0.096', 0], [57, 6, 10, '427.7', '0.434', 1], [58, 6, 5, '156.8', '0.209', 2], [59, 6, 2, '-37.4', '0.081', 0], [60, 5, 2, '-60.9', '0.040', 0], [61, 4, 3, '84.0', '0.144', 3], [62, 4, 2, '-20.7', '0.102', 2], [63, 4, 4, '147.4', '0.119', 0], [64, 3, 7, '381.9', '0.314', 0], [65, 3, 2, '-67.2', '0.033', 0], [66, 3, 3, '-23.9', '0.086', 2], [67, 3, 7, '238.1', '0.227', 1], [68, 3, 5, '232.8', '0.091', 2], [69, 2, 2, '-77.0', '0.020', 1], [70, 2, 5, '-30.7', '0.077', 1], [71, 0, 1, '--', '--', 0], [72, 0, 1, '--', '--', 0], [73, 0, 1, '--', '--', 0], [74, 0, 1, '--', '--', 0]]",0,744.049078464508,751.6377446174622,-0.5267875725903494,116.09893069027113,427.73913043477773
19,19,104,32,"[[3, 19, 2, '24.4', '0.068', 3], [31, 17, 2, '147.7', '0.118', 3], [38, 14, 2, '-76.3', '0.013', 1], [42, 13, 2, '-69.3', '0.015', 2], [43, 12, 2, '-87.4', '0.000', 1], [49, 9, 4, '121.2', '0.267', 4], [50, 9, 6, '694.0', '0.274', 0], [51, 9, 2, '-33.2', '0.051', 3], [52, 8, 4, '-13.2', '0.052', 1], [56, 7, 2, '-36.5', '0.040', 1], [57, 7, 6, '493.9', '0.289', 2], [58, 7, 5, '283.9', '0.231', 3], [59, 7, 2, '-26.7', '0.073', 0], [60, 6, 2, '-72.2', '0.015', 1], [61, 5, 1, '28.8', '0.099', 4], [62, 5, 3, '164.2', '0.179', 0], [63, 5, 3, '-11.1', '0.031', 1], [64, 4, 4, '263.3', '0.140', 1], [65, 4, 2, '-78.1', '0.011', 1], [66, 4, 4, '128.6', '0.135', 0], [67, 4, 5, '84.2', '0.090', 2], [68, 4, 3, '44.9', '0.079', 3], [69, 3, 2, '-76.3', '0.014', 2], [70, 3, 3, '348.8', '0.153', 0], [71, 1, 9, '325.6', '0.529', 0], [72, 1, 4, '72.0', '0.204', 0], [73, 1, 3, '52.7', '0.180', 0], [74, 1, 9, '208.5', '0.379', 0], [75, 0, 1, '--', '--', 0], [76, 0, 3, '--', '--', 0], [77, 0, 1, '--', '--', 0], [78, 0, 1, '--', '--', 0]]",0,897.4246006011963,769.8711094617844,14.890721936245994,131.97455069263043,693.9999999999884
20,20,104,34,"[[3, 20, 2, '-44.8', '0.068', 4], [31, 18, 5, '186.9', '0.277', 4], [38, 15, 2, '-76.3', '0.018', 2], [42, 14, 2, '-66.6', '0.028', 3], [43, 13, 2, '-82.5', '0.008', 2], [50, 10, 7, '494.6', '0.307', 1], [51, 10, 3, '-5.6', '0.139', 4], [52, 9, 3, '46.1', '0.094', 2], [56, 8, 2, '-46.1', '0.040', 2], [57, 8, 5, '142.7', '0.166', 3], [58, 8, 4, '208.9', '0.170', 4], [59, 8, 3, '11.4', '0.121', 0], [60, 7, 2, '-62.9', '0.035', 2], [62, 6, 2, '-39.4', '0.041', 1], [63, 6, 2, '27.4', '0.078', 2], [64, 5, 5, '122.8', '0.162', 2], [65, 5, 2, '-73.3', '0.023', 2], [66, 5, 3, '315.4', '0.335', 0], [67, 5, 3, '38.6', '0.109', 3], [68, 5, 2, '-24.7', '0.039', 4], [69, 4, 2, '-73.3', '0.024', 3], [70, 4, 2, '-1.7', '0.105', 1], [71, 2, 4, '35.1', '0.067', 1], [72, 2, 5, '93.0', '0.192', 0], [73, 2, 5, '112.6', '0.271', 0], [74, 2, 8, '344.8', '0.264', 0], [75, 1, 2, '-66.2', '0.038', 0], [76, 1, 2, '128.5', '0.261', 0], [77, 1, 5, '133.8', '0.381', 0], [78, 1, 2, '-31.4', '0.098', 0], [79, 0, 3, '--', '--', 0], [80, 0, 1, '--', '--', 0], [81, 0, 1, '--', '--', 0], [82, 0, 3, '--', '--', 0]]",0,825.8393037319183,788.3407791376114,-1.8629281481801834,101.62989424458067,494.588588588582
21,21,106,36,"[[31, 19, 4, '226.6', '0.169', 0], [38, 16, 2, '-77.2', '0.014', 3], [42, 15, 2, '-70.1', '0.016', 4], [43, 14, 2, '-83.1', '0.007', 3], [50, 11, 4, '44.8', '0.134', 2], [52, 10, 4, '33.2', '0.140', 3], [56, 9, 2, '-74.1', '0.011', 3], [57, 9, 5, '233.7', '0.250', 4], [59, 9, 2, '-36.0', '0.047', 1], [60, 8, 3, '-7.6', '0.081', 0], [62, 7, 2, '-45.0', '0.050', 2], [63, 7, 2, '-2.3', '0.072', 3], [64, 6, 3, '17.0', '0.108', 3], [65, 6, 2, '-73.2', '0.020', 3], [66, 6, 4, '110.0', '0.159', 1], [67, 6, 2, '-33.0', '0.078', 4], [69, 5, 2, '-75.2', '0.018', 4], [70, 5, 3, '7.5', '0.134', 2], [71, 3, 1, '103.8', '0.133', 2], [72, 3, 3, '142.7', '0.092', 0], [73, 3, 4, '96.6', '0.183', 1], [74, 3, 7, '577.4', '0.262', 0], [75, 2, 3, '-10.5', '0.089', 0], [76, 2, 2, '-53.3', '0.048', 1], [77, 2, 7, '481.0', '0.313', 0], [78, 2, 2, '-43.9', '0.056', 1], [79, 1, 5, '299.9', '0.432', 0], [80, 1, 6, '159.9', '0.372', 0], [81, 1, 2, '-24.3', '0.095', 0], [82, 1, 5, '186.3', '0.286', 0], [83, 0, 1, '--', '--', 0], [84, 0, 1, '--', '--', 0], [85, 0, 1, '--', '--', 0], [86, 0, 1, '--', '--', 0], [87, 0, 2, '--', '--', 0], [88, 0, 1, '--', '--', 0]]",0,961.3667979240417,815.2262469530106,13.139311427353432,119.57944219065045,577.4285714285628
22,22,104,36,"[[31, 20, 2, '115.5', '0.158', 1], [38, 17, 2, '-80.7', '0.010', 4], [43, 15, 2, '-77.3', '0.009', 4], [50, 12, 2, '72.7', '0.164', 3], [52, 11, 1, '-18.2', '0.049', 4], [56, 10, 2, '-30.8', '0.074', 4], [59, 10, 2, '-33.8', '0.081', 2], [60, 9, 2, '1.8', '0.099', 0], [62, 8, 3, '56.3', '0.129', 3], [63, 8, 3, '137.0', '0.190', 4], [64, 7, 6, '189.4', '0.226', 4], [65, 7, 2, '-74.8', '0.019', 4], [66, 7, 6, '317.3', '0.310', 0], [69, 6, 2, '-62.3', '0.028', 0], [70, 6, 2, '-2.2', '0.090', 3], [71, 4, 2, '-70.4', '0.028', 3], [72, 4, 3, '136.8', '0.241', 1], [73, 4, 3, '21.7', '0.093', 2], [74, 4, 6, '415.2', '0.317', 1], [75, 3, 2, '-3.2', '0.084', 0], [76, 3, 2, '-35.0', '0.051', 2], [77, 3, 7, '526.5', '0.447', 0], [78, 3, 5, '266.6', '0.322', 0], [79, 2, 6, '291.4', '0.263', 1], [80, 2, 5, '179.5', '0.242', 0], [81, 2, 2, '-16.7', '0.067', 0], [82, 2, 5, '298.9', '0.158', 0], [83, 1, 2, '-84.9', '0.004', 0], [84, 1, 2, '-19.5', '0.111', 0], [85, 1, 2, '-83.0', '0.007', 0], [86, 1, 3, '-87.3', '0.000', 0], [87, 1, 2, '6.4', '0.120', 0], [88, 1, 3, '2.1', '0.146', 0], [89, 0, 2, '--', '--', 0], [90, 0, 1, '--', '--', 0], [91, 0, 1, '--', '--', 0]]",0,1025.0461266040802,848.3733659267425,20.16483358501736,125.10275857526865,526.4673758865168
23,23,105,33,"[[31, 21, 2, '-86.0', '0.003', 2], [50, 13, 5, '538.7', '0.545', 4], [59, 11, 3, '-17.7', '0.097', 3], [60, 10, 2, '-19.6', '0.062', 1], [62, 9, 2, '-23.2', '0.072', 4], [66, 8, 7, '209.3', '0.291', 1], [69, 7, 2, '-72.9', '0.020', 1], [70, 7, 3, '7.0', '0.101', 4], [71, 5, 4, '70.8', '0.201', 4], [72, 5, 4, '135.0', '0.221', 2], [73, 5, 2, '-23.9', '0.048', 3], [74, 5, 7, '409.4', '0.266', 2], [75, 4, 2, '-37.8', '0.057', 1], [76, 4, 3, '22.7', '0.097', 3], [77, 4, 7, '467.4', '0.330', 1], [78, 4, 3, '29.1', '0.111', 1], [79, 3, 7, '308.0', '0.299', 0], [80, 3, 3, '-87.3', '0.000', 1], [81, 3, 3, '-4.2', '0.084', 0], [82, 3, 4, '261.4', '0.186', 1], [83, 2, 2, '-76.4', '0.011', 0], [84, 2, 3, '33.4', '0.155', 0], [85, 2, 2, '-78.7', '0.010', 0], [86, 2, 4, '164.9', '0.135', 0], [87, 2, 3, '-3.1', '0.097', 1], [88, 2, 4, '149.2', '0.203', 0], [89, 1, 2, '-26.4', '0.054', 0], [90, 1, 2, '-68.6', '0.031', 0], [91, 1, 3, '12.2', '0.160', 0], [92, 0, 1, '--', '--', 0], [93, 0, 1, '--', '--', 0], [94, 0, 2, '--', '--', 0], [95, 0, 1, '--', '--', 0]]",0,960.5379741191864,863.2167657613754,9.768208147885357,126.5245242626424,538.653061224482
24,24,105,32,"[[31, 22, 3, '65.6', '0.145', 3], [59, 12, 2, '-31.6', '0.065', 4], [60, 11, 2, '-19.6', '0.072', 2], [66, 9, 9, '449.3', '0.519', 0], [69, 8, 2, '-75.5', '0.020', 2], [72, 6, 4, '97.4', '0.165', 3], [73, 6, 3, '64.6', '0.167', 4], [74, 6, 3, '55.8', '0.212', 3], [75, 5, 2, '-47.1', '0.069', 2], [76, 5, 2, '20.2', '0.110', 4], [77, 5, 5, '144.7', '0.200', 2], [78, 5, 1, '-2.5', '0.085', 2], [79, 4, 7, '401.3', '0.404', 0], [80, 4, 2, '-52.3', '0.024', 2], [81, 4, 2, '-40.9', '0.039', 1], [82, 4, 7, '302.3', '0.417', 0], [83, 3, 2, '-80.5', '0.009', 1], [84, 3, 2, '-28.1', '0.101', 1], [85, 3, 2, '-80.2', '0.015', 1], [86, 3, 1, '112.3', '0.114', 1], [87, 3, 3, '1.6', '0.093', 2], [88, 3, 3, '88.8', '0.171', 1], [89, 2, 4, '68.7', '0.237', 0], [90, 2, 2, '-37.6', '0.063', 0], [91, 2, 2, '15.9', '0.129', 0], [92, 1, 4, '28.6', '0.218', 0], [93, 1, 8, '264.7', '0.657', 0], [94, 1, 2, '-83.6', '0.006', 0], [95, 1, 2, '-87.2', '0.002', 0], [96, 0, 3, '--', '--', 0], [97, 0, 1, '--', '--', 0], [98, 0, 1, '--', '--', 0]]",0,1095.1274225711823,904.4627322912216,10.882574840345756,109.15630321231652,449.25259515570303
25,25,98,35,"[[31, 23, 2, '52.6', '0.086', 4], [60, 12, 3, '23.9', '0.117', 0], [66, 10, 5, '231.6', '0.290', 1], [69, 9, 2, '-57.7', '0.038', 0], [72, 7, 3, '197.3', '0.219', 0], [74, 7, 2, '82.7', '0.179', 4], [75, 6, 3, '-26.4', '0.110', 3], [77, 6, 6, '240.5', '0.322', 3], [78, 6, 2, '-41.9', '0.084', 3], [79, 5, 8, '461.2', '0.335', 0], [80, 5, 2, '-87.5', '0.001', 3], [81, 5, 2, '-79.9', '0.014', 2], [82, 5, 5, '220.8', '0.136', 1], [83, 4, 2, '-79.9', '0.011', 2], [84, 4, 3, '-2.3', '0.141', 2], [85, 4, 2, '-80.0', '0.008', 2], [86, 4, 2, '-54.5', '0.061', 2], [87, 4, 2, '-10.7', '0.089', 3], [88, 4, 2, '-40.1', '0.053', 2], [89, 3, 3, '31.9', '0.109', 1], [90, 3, 2, '-73.6', '0.025', 1], [91, 3, 5, '89.9', '0.273', 0], [92, 2, 3, '37.4', '0.113', 0], [93, 2, 5, '292.6', '0.202', 0], [94, 2, 3, '-3.4', '0.081', 0], [95, 2, 2, '37.9', '0.214', 0], [96, 1, 9, '364.6', '0.501', 0], [97, 1, 4, '-86.4', '0.003', 0], [98, 1, 3, '-72.4', '0.029', 0], [99, 0, 2, '--', '--', 0], [100, 0, 2, '--', '--', 0], [101, 0, 1, '--', '--', 0], [102, 0, 1, '--', '--', 0], [103, 0, 1, '--', '--', 0], [104, 0, 1, '--', '--', 0]]",0,1123.5664789676666,923.5169523477555,3.6912876472394416,107.27544680532435,461.17241379309405
26,26,105,36,"[[60, 13, 2, '-40.9', '0.034', 1], [66, 11, 6, '521.0', '0.298', 0], [69, 10, 2, '-68.0', '0.026', 1], [72, 8, 1, '91.5', '0.208', 1], [75, 7, 2, '-28.9', '0.078', 4], [77, 7, 5, '394.6', '0.335', 4], [78, 7, 3, '15.3', '0.166', 4], [79, 6, 7, '299.1', '0.335', 1], [80, 6, 2, '-86.5', '0.002', 4], [81, 6, 2, '-1.4', '0.081', 0], [82, 6, 4, '178.9', '0.167', 2], [83, 5, 2, '-80.1', '0.010', 3], [84, 5, 2, '-23.7', '0.067', 3], [85, 5, 2, '-78.8', '0.014', 3], [86, 5, 4, '92.6', '0.213', 3], [87, 5, 3, '-5.0', '0.102', 4], [88, 5, 2, '-31.8', '0.047', 3], [89, 4, 2, '62.7', '0.089', 2], [90, 4, 2, '-51.7', '0.040', 2], [91, 4, 4, '196.8', '0.183', 0], [92, 3, 2, '-38.7', '0.055', 1], [93, 3, 3, '296.1', '0.202', 0], [94, 3, 2, '61.0', '0.101', 0], [95, 3, 1, '-34.0', '0.068', 1], [96, 2, 8, '446.4', '0.365', 0], [97, 2, 3, '22.4', '0.050', 0], [98, 2, 2, '-33.7', '0.044', 0], [99, 1, 2, '-35.3', '0.077', 0], [100, 1, 3, '12.9', '0.155', 0], [101, 1, 2, '-86.9', '0.002', 0], [102, 1, 8, '288.3', '0.618', 0], [103, 1, 2, '-84.2', '0.006', 0], [104, 1, 3, '-86.9', '0.002', 0], [105, 0, 3, '--', '--', 0], [106, 0, 1, '--', '--', 0], [107, 0, 2, '--', '--', 0]]",0,1073.5386941432953,949.878630900383,14.104594525330466,129.45073737711635,521.0079136690545
